price_id,daily_price,weekly_price,monthly_price,cleaning_fee,security_deposit
905,80.0,,,40.0,
906,200.0,900.0,3000.0,100.0,1000.0
907,89.0,475.0,,50.0,
908,120.0,750.0,2700.0,70.0,250.0
909,225.0,1300.0,3800.0,100.0,500.0
910,90.0,,,50.0,200.0
911,155.0,,4500.0,100.0,100.0
912,100.0,,,,
913,70.0,472.0,1850.0,,100.0
914,155.0,,,150.0,150.0
915,100.0,550.0,2000.0,35.0,
916,100.0,,,50.0,200.0
917,80.0,550.0,1600.0,,100.0
918,600.0,,,200.0,250.0
919,75.0,,,10.0,
920,139.0,695.0,2650.0,45.0,300.0
921,275.0,,,125.0,
922,4000.0,1000.0,4000.0,150.0,500.0
923,305.0,,5000.0,165.0,200.0
924,59.0,,,,
925,129.0,,,99.0,500.0
926,78.0,,,,
927,69.0,,,,
928,100.0,,,,
929,100.0,,,75.0,
930,68.0,450.0,1450.0,30.0,350.0
931,125.0,,,95.0,500.0
932,160.0,,3800.0,100.0,500.0
933,109.0,,,79.0,499.0
934,120.0,,,70.0,
935,127.0,,,65.0,200.0
936,150.0,,,100.0,500.0
937,185.0,,,95.0,
938,170.0,1050.0,,60.0,200.0
939,150.0,,,35.0,
940,50.0,,,20.0,
941,60.0,,,,
942,109.0,,,79.0,499.0
943,235.0,1500.0,4900.0,75.0,400.0
944,55.0,,,,
945,95.0,,,30.0,
946,140.0,,,100.0,500.0
947,120.0,,3600.0,49.0,236.0
948,125.0,750.0,2500.0,40.0,
949,85.0,500.0,,35.0,100.0
950,85.0,875.0,2500.0,75.0,350.0
951,151.0,,,140.0,300.0
952,96.0,,,65.0,500.0
953,87.0,464.0,1638.0,,
954,125.0,,,35.0,500.0
955,147.0,825.0,3150.0,25.0,100.0
956,110.0,600.0,1800.0,60.0,200.0
957,99.0,,,79.0,399.0
958,92.0,,,60.0,299.0
959,150.0,1100.0,4000.0,,
960,79.0,500.0,1500.0,20.0,
961,50.0,539.0,1903.0,20.0,
962,250.0,,,175.0,500.0
963,225.0,,,,
964,95.0,645.0,2450.0,45.0,200.0
965,119.0,,,100.0,1000.0
966,95.0,495.0,1495.0,50.0,500.0
967,134.0,825.0,2750.0,55.0,
968,89.0,,,70.0,600.0
969,55.0,320.0,,,150.0
970,79.0,535.0,2050.0,80.0,200.0
971,83.0,,,25.0,
972,90.0,500.0,1500.0,70.0,200.0
973,90.0,450.0,,35.0,300.0
974,85.0,,,35.0,200.0
975,80.0,,,,
976,90.0,650.0,2500.0,75.0,750.0
977,250.0,,,150.0,250.0
978,230.0,,,150.0,800.0
979,160.0,1200.0,4000.0,150.0,1000.0
980,549.0,,,200.0,
981,500.0,,,175.0,500.0
982,500.0,,,200.0,300.0
983,75.0,,,50.0,
984,195.0,,,115.0,
985,245.0,,,95.0,300.0
986,300.0,,,175.0,1500.0
987,150.0,,,100.0,
988,450.0,,,150.0,500.0
989,185.0,,,75.0,300.0
990,500.0,,,150.0,
991,550.0,2800.0,,175.0,1000.0
992,399.0,,,196.0,500.0
993,70.0,,,10.0,
994,15.0,,,,
995,65.0,,,,
996,65.0,,,50.0,95.0
997,70.0,,,10.0,
998,55.0,,,30.0,
999,60.0,,,,
1000,101.0,,,50.0,500.0
1001,20.0,,,15.0,
1002,38.0,,1600.0,,
1003,15.0,,,,
1004,15.0,,,,
1005,15.0,,,,
1006,20.0,,,15.0,
1007,15.0,,,,
1008,15.0,,,,
1009,20.0,,,15.0,
1010,105.0,,,150.0,250.0
1011,45.0,,,5.0,
1012,45.0,256.0,989.0,30.0,
1013,119.0,,,,
1014,40.0,,,,
1015,15.0,,,,
1016,39.0,,,,
1017,20.0,,,15.0,
1018,20.0,,,15.0,
1019,15.0,,,,
1020,15.0,,,,
1021,15.0,,,,
1022,15.0,,,,
1023,15.0,,,,
1024,42.0,,,,
1025,69.0,,,,
1026,50.0,,,,
1027,43.0,,,6.0,
1028,90.0,,,30.0,
1029,30.0,,,,250.0
1030,47.0,,,7.0,95.0
1031,15.0,,,,
1032,106.0,,,100.0,300.0
1033,137.0,,,,
1034,20.0,,,15.0,
1035,50.0,,,65.0,200.0
1036,55.0,,,30.0,
1037,69.0,,,20.0,
1038,15.0,,,,
1039,15.0,,,,
1040,15.0,,,,
1041,15.0,,,,
1042,15.0,,,,
1043,38.0,,,,
1044,15.0,,,,
1045,15.0,,,,
1046,103.0,,,45.0,150.0
1047,55.0,,,,
1048,15.0,,,,
1049,55.0,,,40.0,200.0
1050,65.0,,,,
1051,350.0,,,120.0,300.0
1052,15.0,,,,
1053,35.0,,,15.0,
1054,15.0,,,,
1055,15.0,,,,
1056,15.0,,,,
1057,15.0,,,,
1058,79.0,,,55.0,100.0
1059,35.0,,,30.0,100.0
1060,20.0,,,15.0,
1061,80.0,,1400.0,20.0,100.0
1062,15.0,,,,
1063,55.0,,3000.0,10.0,
1064,55.0,,,10.0,
1065,50.0,,,30.0,
1066,60.0,,,30.0,
1067,20.0,,,15.0,
1068,50.0,200.0,700.0,10.0,100.0
1069,15.0,,,,
1070,15.0,,,,
1071,83.0,,,10.0,
1072,20.0,,,15.0,
1073,39.0,,,,
1074,15.0,,,,
1075,175.0,,,125.0,350.0
1076,20.0,,,,
1077,15.0,,,,
1078,70.0,,,40.0,
1079,15.0,,,,
1080,60.0,,,,
1081,200.0,,,,
1082,149.0,,,150.0,200.0
1083,70.0,,,10.0,
1084,95.0,,,49.0,250.0
1085,75.0,,,,250.0
1086,30.0,,,,250.0
1087,55.0,,,,250.0
1088,200.0,,,,
1089,15.0,,,,
1090,15.0,,,,
1091,15.0,,,,
1092,15.0,,,,
1093,20.0,,,15.0,
1094,15.0,,,,
1095,15.0,,,,
1096,55.0,,,30.0,
1097,79.0,550.0,,50.0,250.0
1098,20.0,,,,
1099,39.0,,,,
1100,109.0,,,100.0,300.0
1101,55.0,,,35.0,100.0
1102,20.0,,,15.0,
1103,137.0,,,200.0,250.0
1104,15.0,,,,
1105,70.0,450.0,1700.0,75.0,500.0
1106,39.0,,,,
1107,20.0,,,15.0,
1108,38.0,,,,
1109,60.0,643.0,,50.0,95.0
1110,75.0,350.0,1250.0,25.0,500.0
1111,75.0,,,35.0,
1112,15.0,,,,
1113,58.0,,,,
1114,110.0,350.0,1400.0,,
1115,20.0,,,15.0,
1116,69.0,,,20.0,
1117,15.0,,,,
1118,95.0,,,15.0,100.0
1119,20.0,,,15.0,
1120,22.0,,,22.0,100.0
1121,45.0,,,,
1122,15.0,,,,
1123,40.0,,,,
1124,28.0,,,,
1125,200.0,,,,
1126,67.0,,,39.0,
1127,200.0,,,,
1128,15.0,,,,
1129,15.0,,,,
1130,159.0,,,100.0,
1131,69.0,,,20.0,
1132,55.0,270.0,,10.0,
1133,15.0,,,,
1134,40.0,,,10.0,
1135,85.0,,,45.0,200.0
1136,75.0,,,,
1137,195.0,,,150.0,250.0
1138,150.0,,,80.0,
1139,90.0,,,,
1140,45.0,270.0,1000.0,30.0,
1141,170.0,,,125.0,350.0
1142,20.0,,,15.0,
1143,175.0,,,75.0,100.0
1144,77.0,,,,
1145,180.0,,,,
1146,15.0,,,,
1147,20.0,,,15.0,
1148,229.0,,,130.0,250.0
1149,15.0,,,,
1150,15.0,,,,
1151,20.0,,,15.0,
1152,20.0,,,15.0,
1153,55.0,,,100.0,
1154,60.0,,,,
1155,30.0,,,,
1156,15.0,,,,
1157,33.0,250.0,900.0,,
1158,20.0,,,15.0,
1159,20.0,,,15.0,
1160,109.0,,,40.0,350.0
1161,15.0,,,,
1162,99.0,,,100.0,300.0
1163,43.0,,,30.0,100.0
1164,15.0,,,,
1165,20.0,,,15.0,
1166,69.0,,,20.0,
1167,50.0,300.0,1050.0,10.0,100.0
1168,95.0,,,,
1169,80.0,,,40.0,
1170,69.0,,,60.0,
1171,20.0,,,15.0,
1172,42.0,,,,
1173,20.0,,,15.0,
1174,42.0,,,,
1175,20.0,,,,
1176,39.0,,,,
1177,15.0,,,,
1178,15.0,,,,
1179,20.0,,,,
1180,65.0,,,10.0,
1181,59.0,,,20.0,
1182,250.0,,,150.0,
1183,77.0,525.0,,50.0,250.0
1184,50.0,,,,
1185,55.0,,,25.0,100.0
1186,46.0,,,6.0,95.0
1187,15.0,,,,
1188,44.0,,,5.0,95.0
1189,20.0,,,15.0,
1190,180.0,,,,
1191,38.0,,,,
1192,139.0,,,30.0,200.0
1193,115.0,,,45.0,150.0
1194,90.0,,,,
1195,37.0,,,,
1196,15.0,,,,
1197,15.0,,,,
1198,15.0,,,,
1199,200.0,,,,
1200,95.0,,,,
1201,118.0,850.0,3500.0,60.0,200.0
1202,50.0,350.0,700.0,20.0,100.0
1203,50.0,350.0,700.0,20.0,100.0
1204,36.0,,,15.0,
1205,170.0,,,,
1206,55.0,350.0,700.0,20.0,100.0
1207,27.0,196.0,450.0,10.0,100.0
1208,75.0,,,,
1209,50.0,350.0,680.0,20.0,100.0
1210,65.0,280.0,900.0,20.0,100.0
1211,50.0,,,20.0,100.0
1212,50.0,350.0,700.0,20.0,100.0
1213,100.0,,,,
1214,65.0,,,,
1215,29.0,,,10.0,
1216,26.0,,,8.0,
1217,129.0,,,35.0,
1218,95.0,,,,
1219,76.0,,,30.0,150.0
1220,24.0,,,5.0,
1221,89.0,,,80.0,150.0
1222,37.0,,,,
1223,28.0,,,5.0,
1224,75.0,500.0,1820.0,20.0,
1225,23.0,,,,
1226,21.0,,,,
1227,76.0,,,,
1228,390.0,,,250.0,
1229,70.0,450.0,1900.0,,
1230,28.0,,,,
1231,43.0,,,60.0,
1232,40.0,,,,
1233,90.0,,,,
1234,35.0,228.0,798.0,5.0,100.0
1235,110.0,,,,
1236,89.0,,,25.0,300.0
1237,104.0,,,50.0,
1238,100.0,,,,
1239,100.0,350.0,1200.0,,
1240,29.0,,,8.0,
1241,30.0,,,5.0,
1242,25.0,,,,
1243,29.0,,,8.0,
1244,42.0,,,,
1245,45.0,,,,
1246,38.0,,,9.0,
1247,32.0,,,9.0,
1248,250.0,,,150.0,
1249,33.0,,,5.0,
1250,70.0,500.0,1500.0,80.0,600.0
1251,199.0,,,7.0,
1252,45.0,,,,
1253,120.0,,,,
1254,36.0,,,9.0,
1255,39.0,,,9.0,
1256,68.0,,,8.0,
1257,68.0,,,,200.0
1258,120.0,,,75.0,300.0
1259,75.0,,,,
1260,130.0,,,30.0,
1261,150.0,,,100.0,500.0
1262,300.0,1900.0,7000.0,150.0,500.0
1263,279.0,,,75.0,500.0
1264,165.0,,4500.0,70.0,150.0
1265,300.0,,,150.0,500.0
1266,130.0,,2800.0,30.0,100.0
1267,93.0,,,20.0,
1268,374.0,,,200.0,1200.0
1269,350.0,,,175.0,1000.0
1270,250.0,,,75.0,500.0
1271,61.0,490.0,1850.0,100.0,250.0
1272,89.0,,,45.0,150.0
1273,1495.0,,,400.0,2000.0
1274,61.0,,,15.0,
1275,70.0,,,35.0,
1276,99.0,,,75.0,250.0
1277,45.0,,,,
1278,99.0,,,30.0,300.0
1279,115.0,,,150.0,300.0
1280,183.0,,,100.0,300.0
1281,69.0,,,,
1282,200.0,,,,
1283,95.0,,,,150.0
1284,194.0,,,95.0,
1285,40.0,,,,200.0
1286,125.0,,,,
1287,45.0,280.0,1175.0,59.0,
1288,61.0,490.0,1850.0,100.0,250.0
1289,599.0,4285.0,13770.0,160.0,1500.0
1290,225.0,,,100.0,500.0
1291,75.0,414.0,1450.0,20.0,250.0
1292,61.0,,,20.0,
1293,100.0,,,,
1294,110.0,500.0,,,
1295,450.0,3500.0,15000.0,197.0,500.0
1296,41.0,,,5.0,200.0
1297,125.0,,,65.0,500.0
1298,260.0,,,,
1299,145.0,,,,
1300,70.0,,,25.0,100.0
1301,115.0,,,75.0,200.0
1302,174.0,,,100.0,300.0
1303,60.0,,,,
1304,149.0,,,150.0,400.0
1305,165.0,,,109.0,125.0
1306,175.0,,,,
1307,100.0,,,50.0,200.0
1308,89.0,,,60.0,250.0
1309,69.0,,,,
1310,99.0,2000.0,3900.0,30.0,500.0
1311,500.0,2250.0,7500.0,200.0,1000.0
1312,130.0,,,150.0,3000.0
1313,99.0,,,100.0,300.0
1314,325.0,2825.0,6825.0,195.0,500.0
1315,89.0,1019.0,3285.0,50.0,125.0
1316,142.0,,2900.0,120.0,500.0
1317,95.0,,,10.0,95.0
1318,100.0,,,100.0,300.0
1319,100.0,,,,
1320,119.0,,,35.0,
1321,59.0,994.0,3507.0,70.0,
1322,69.0,,,29.0,
1323,550.0,,,110.0,500.0
1324,395.0,,,180.0,900.0
1325,215.0,,,75.0,500.0
1326,395.0,,,170.0,500.0
1327,199.0,,,69.0,450.0
1328,66.0,,,50.0,200.0
1329,100.0,,,25.0,
1330,111.0,,,40.0,300.0
1331,89.0,703.0,2512.0,35.0,200.0
1332,375.0,,7650.0,95.0,
1333,70.0,,,,
1334,65.0,350.0,1150.0,,
1335,300.0,2500.0,8000.0,120.0,750.0
1336,650.0,,,110.0,500.0
1337,450.0,2995.0,10000.0,225.0,1000.0
1338,72.0,,,,
1339,53.0,,,35.0,
1340,90.0,,,,
1341,87.0,,,65.0,500.0
1342,200.0,,,50.0,200.0
1343,129.0,789.0,3295.0,45.0,500.0
1344,115.0,,,,
1345,125.0,,,36.0,
1346,600.0,,15000.0,300.0,1500.0
1347,400.0,2600.0,8000.0,120.0,750.0
1348,93.0,,,50.0,
1349,346.0,,,400.0,1000.0
1350,400.0,,,120.0,750.0
1351,82.0,,,30.0,95.0
1352,165.0,1100.0,4200.0,85.0,425.0
1353,350.0,,,180.0,1000.0
1354,88.0,549.0,2000.0,0.0,300.0
1355,79.0,,,29.0,
1356,190.0,,,35.0,200.0
1357,49.0,,,40.0,150.0
1358,85.0,,1300.0,25.0,100.0
1359,260.0,,,100.0,400.0
1360,82.0,,,25.0,150.0
1361,300.0,,,120.0,750.0
1362,399.0,,,,
1363,95.0,,,120.0,95.0
1364,1094.0,,25000.0,400.0,2000.0
1365,195.0,,,60.0,275.0
1366,146.0,550.0,,,
1367,179.0,1300.0,4700.0,100.0,800.0
1368,300.0,,,100.0,2000.0
1369,317.0,,,150.0,750.0
1370,112.0,671.0,2300.0,98.0,1000.0
1371,75.0,,,25.0,250.0
1372,66.0,,,,500.0
1373,268.0,1119.0,3948.0,100.0,350.0
1374,100.0,,,,
1375,98.0,1100.0,3500.0,100.0,100.0
1376,350.0,1800.0,7500.0,125.0,200.0
1377,325.0,,,310.0,
1378,115.0,,,50.0,175.0
1379,165.0,,,90.0,750.0
1380,110.0,,,260.0,200.0
1381,84.0,,,50.0,100.0
1382,150.0,,,100.0,
1383,85.0,,,10.0,
1384,71.0,,,50.0,130.0
1385,80.0,,,,
1386,65.0,,,35.0,100.0
1387,301.0,,,175.0,300.0
1388,139.0,,,50.0,
1389,180.0,,,,
1390,50.0,200.0,750.0,,
1391,75.0,,1950.0,25.0,250.0
1392,350.0,2200.0,8500.0,100.0,1000.0
1393,65.0,,,20.0,200.0
1394,53.0,,,,
1395,99.0,,,85.0,350.0
1396,259.0,,,200.0,350.0
1397,51.0,,,60.0,99.0
1398,98.0,,1800.0,125.0,400.0
1399,20.0,,,,
1400,400.0,,,200.0,500.0
1401,295.0,,,120.0,550.0
1402,45.0,350.0,1150.0,,
1403,680.0,,,,
1404,360.0,,,200.0,
1405,40.0,,,,
1406,69.0,,,40.0,99.0
1407,100.0,,3000.0,65.0,250.0
1408,53.0,,,,
1409,75.0,,,75.0,
1410,200.0,700.0,2500.0,,600.0
1411,500.0,,,75.0,150.0
1412,150.0,,,,
1413,105.0,635.0,,65.0,200.0
1414,95.0,,,15.0,
1415,90.0,550.0,1960.0,50.0,200.0
1416,45.0,,,20.0,500.0
1417,43.0,,,20.0,
1418,99.0,599.0,,65.0,195.0
1419,79.0,,,,
1420,75.0,,,35.0,150.0
1421,165.0,,,,
1422,123.0,325.0,1100.0,,2500.0
1423,60.0,350.0,1250.0,15.0,
1424,180.0,,,75.0,400.0
1425,90.0,,,,
1426,90.0,,,,
1427,80.0,,,,
1428,102.0,,,29.0,
1429,150.0,,,,
1430,75.0,,,20.0,
1431,175.0,,,100.0,250.0
1432,155.0,1250.0,5250.0,120.0,500.0
1433,65.0,400.0,,25.0,250.0
1434,89.0,,,35.0,
1435,100.0,,,,
1436,90.0,,,20.0,
1437,389.0,,,250.0,500.0
1438,69.0,,,,
1439,40.0,,,10.0,
1440,89.0,,,30.0,
1441,300.0,,,120.0,300.0
1442,85.0,,,10.0,
1443,1500.0,,,,
1444,70.0,,,40.0,100.0
1445,225.0,,,225.0,500.0
1446,60.0,,,,
1447,75.0,,,50.0,
1448,50.0,,,70.0,
1449,115.0,,,,
1450,75.0,520.0,1650.0,60.0,
1451,70.0,,,60.0,
1452,45.0,,,,
1453,60.0,480.0,1550.0,60.0,
1454,65.0,,,25.0,250.0
1455,75.0,,,50.0,200.0
1456,500.0,,,100.0,500.0
1457,270.0,,,80.0,
1458,65.0,,,25.0,250.0
1459,115.0,,,50.0,
1460,55.0,,,75.0,
1461,125.0,699.0,2195.0,65.0,300.0
1462,120.0,,,20.0,150.0
1463,350.0,,,100.0,400.0
1464,360.0,2000.0,8000.0,95.0,
1465,107.0,,,75.0,
1466,70.0,434.0,,,100.0
1467,130.0,,,25.0,
1468,162.0,,,10.0,300.0
1469,280.0,,,120.0,500.0
1470,199.0,,,,
1471,95.0,,,,
1472,90.0,,,,
1473,60.0,480.0,1550.0,60.0,
1474,55.0,,,25.0,
1475,95.0,,,75.0,
1476,60.0,,,,
1477,100.0,620.0,2200.0,85.0,200.0
1478,40.0,,,,
1479,40.0,,,25.0,300.0
1480,77.0,521.0,1709.0,77.0,100.0
1481,45.0,,,20.0,100.0
1482,150.0,600.0,,,
1483,29.0,,,20.0,100.0
1484,50.0,,,20.0,100.0
1485,287.0,,,,
1486,1000.0,,,,
1487,449.0,,,200.0,800.0
1488,1000.0,,,100.0,500.0
1489,140.0,950.0,3250.0,,
1490,700.0,5075.0,19300.0,200.0,1000.0
1491,1350.0,,,250.0,2500.0
1492,109.0,600.0,,60.0,
1493,1056.0,7500.0,20000.0,400.0,
1494,199.0,,,,
1495,160.0,,,,
1496,100.0,,,125.0,100.0
1497,500.0,,,140.0,1000.0
1498,1698.0,,54000.0,380.0,5100.0
1499,790.0,5800.0,16000.0,400.0,1000.0
1500,519.0,,,,
1501,89.0,580.0,1895.0,75.0,150.0
1502,3650.0,,,400.0,2000.0
1503,60.0,400.0,1300.0,10.0,300.0
1504,1600.0,,60000.0,500.0,5000.0
1505,900.0,,,200.0,3000.0
1506,1700.0,,,500.0,5100.0
1507,100.0,,,50.0,300.0
1508,125.0,,,90.0,500.0
1509,650.0,,,125.0,500.0
1510,279.0,1900.0,5990.0,,400.0
1511,999.0,,,300.0,2000.0
1512,60.0,,,20.0,300.0
1513,925.0,,,250.0,2000.0
1514,399.0,,,185.0,2500.0
1515,85.0,,,65.0,199.0
1516,60.0,400.0,1300.0,50.0,300.0
1517,3100.0,,,,
1518,89.0,575.0,,,
1519,60.0,,,50.0,300.0
1520,1200.0,4000.0,18000.0,100.0,1500.0
1521,2500.0,14000.0,50000.0,300.0,5000.0
1522,6600.0,,6600.0,,
1523,1500.0,,,,
1524,95.0,600.0,1600.0,,
1525,350.0,,,,
1526,350.0,,,75.0,500.0
1527,2000.0,,,500.0,5000.0
1528,99.0,600.0,,25.0,
1529,40.0,,1100.0,20.0,300.0
1530,1950.0,,,300.0,2000.0
1531,105.0,550.0,,40.0,
1532,140.0,775.0,2750.0,,
1533,225.0,1250.0,,,
1534,50.0,,,20.0,300.0
1535,400.0,,,200.0,2500.0
1536,1795.0,9000.0,25000.0,350.0,5000.0
1537,10000.0,3500.0,,500.0,
1538,45.0,,,20.0,200.0
1539,99.0,,,35.0,
1540,599.0,,,199.0,1000.0
1541,449.0,,,200.0,600.0
1542,10000.0,,,350.0,5000.0
1543,200.0,,,,
1544,51.0,,,,
1545,200.0,,,,
1546,100.0,,,,
1547,34.0,,,,
1548,200.0,,,,
1549,150.0,,,,
1550,42.0,,,29.0,250.0
1551,70.0,,,,
1552,154.0,,,,
1553,42.0,245.0,695.0,29.0,250.0
1554,170.0,,,,
1555,250.0,,,,
1556,150.0,,,,
1557,40.0,,,30.0,95.0
1558,49.0,,,25.0,250.0
1559,250.0,,,,
1560,80.0,399.0,1400.0,75.0,100.0
1561,90.0,,,,
1562,35.0,,,20.0,200.0
1563,36.0,,,,
1564,60.0,,,20.0,
1565,50.0,,,20.0,100.0
1566,125.0,750.0,2646.0,100.0,250.0
1567,48.0,,,15.0,
1568,25.0,,,,
1569,62.0,,,20.0,100.0
1570,60.0,,,,
1571,50.0,,,,
1572,49.0,,,75.0,250.0
1573,115.0,,,40.0,95.0
1574,169.0,,4750.0,100.0,500.0
1575,150.0,,,,
1576,50.0,,,,
1577,40.0,,,5.0,
1578,100.0,,,,
1579,265.0,,,100.0,600.0
1580,125.0,500.0,1200.0,120.0,
1581,275.0,,,130.0,
1582,155.0,1100.0,4000.0,75.0,300.0
1583,80.0,,,,
1584,79.0,,,20.0,200.0
1585,68.0,425.0,1525.0,30.0,95.0
1586,500.0,3000.0,,,
1587,30.0,,,10.0,
1588,40.0,,,,
1589,275.0,1960.0,6272.0,199.0,
1590,25.0,,,10.0,
1591,150.0,,,,100.0
1592,450.0,,,50.0,
1593,75.0,,,45.0,125.0
1594,25.0,,,10.0,
1595,125.0,900.0,2400.0,75.0,200.0
1596,90.0,600.0,2300.0,100.0,250.0
1597,70.0,,,15.0,
1598,89.0,,,95.0,100.0
1599,40.0,,,20.0,
1600,130.0,,,75.0,300.0
1601,350.0,2100.0,7500.0,175.0,
1602,395.0,2550.0,,150.0,1000.0
1603,80.0,,,25.0,
1604,385.0,,,120.0,500.0
1605,60.0,490.0,1900.0,60.0,200.0
1606,60.0,499.0,1575.0,,
1607,59.0,,,20.0,
1608,130.0,,3300.0,,
1609,70.0,,,15.0,
1610,320.0,,,,
1611,90.0,,,25.0,
1612,30.0,,,,
1613,67.0,,,40.0,150.0
1614,80.0,,,25.0,
1615,195.0,,,50.0,
1616,100.0,,,,
1617,225.0,,,50.0,
1618,239.0,,,125.0,1500.0
1619,50.0,330.0,1220.0,30.0,
1620,75.0,,,50.0,250.0
1621,25.0,,,10.0,
1622,295.0,,,75.0,250.0
1623,122.0,855.0,2990.0,50.0,95.0
1624,55.0,,,50.0,250.0
1625,225.0,900.0,2940.0,100.0,250.0
1626,125.0,,,50.0,499.0
1627,50.0,,,,
1628,95.0,,,50.0,250.0
1629,94.0,600.0,,75.0,500.0
1630,80.0,,,25.0,
1631,25.0,,,10.0,
1632,65.0,560.0,2300.0,50.0,200.0
1633,25.0,,,10.0,
1634,100.0,,,100.0,100.0
1635,65.0,,,15.0,
1636,105.0,,,25.0,200.0
1637,199.0,,,100.0,350.0
1638,60.0,,,45.0,300.0
1639,116.0,802.0,2900.0,65.0,150.0
1640,165.0,1000.0,3800.0,60.0,
1641,30.0,,,10.0,
1642,75.0,,,80.0,350.0
1643,80.0,500.0,1500.0,40.0,100.0
1644,62.0,500.0,1960.0,25.0,100.0
1645,25.0,,,10.0,
1646,275.0,2250.0,7150.0,199.0,
1647,35.0,,,15.0,120.0
1648,50.0,,,10.0,
1649,45.0,,,10.0,
1650,31.0,,,,
1651,50.0,,,,
1652,100.0,,,20.0,
1653,30.0,,,20.0,
1654,293.0,,,99.0,
1655,600.0,,,150.0,2000.0
1656,65.0,395.0,1395.0,,
1657,699.0,,,100.0,
1658,299.0,1995.0,,225.0,500.0
1659,37.0,,,10.0,
1660,109.0,700.0,,,
1661,1200.0,,,,
1662,55.0,,,22.0,
1663,49.0,,,,
1664,395.0,2695.0,9670.0,265.0,500.0
1665,49.0,340.0,,20.0,
1666,54.0,,,,
1667,225.0,,,150.0,400.0
1668,54.0,500.0,1800.0,50.0,100.0
1669,176.0,,,125.0,200.0
1670,305.0,,,150.0,250.0
1671,595.0,,,140.0,
1672,265.0,1813.0,,100.0,500.0
1673,190.0,999.0,,135.0,500.0
1674,1100.0,,,350.0,5100.0
1675,125.0,,,95.0,200.0
1676,695.0,4500.0,19000.0,300.0,2500.0
1677,45.0,,,15.0,
1678,179.0,1200.0,4500.0,80.0,100.0
1679,110.0,,,95.0,
1680,99.0,594.0,,10.0,500.0
1681,135.0,,,75.0,600.0
1682,190.0,,,100.0,100.0
1683,650.0,,,200.0,2000.0
1684,85.0,,,100.0,150.0
1685,1331.0,11000.0,33000.0,500.0,5000.0
1686,225.0,,,107.0,500.0
1687,99.0,549.0,1850.0,35.0,
1688,135.0,1015.0,3550.0,80.0,350.0
1689,400.0,,,,500.0
1690,449.0,3000.0,11500.0,150.0,350.0
1691,130.0,,,60.0,
1692,75.0,,1600.0,150.0,500.0
1693,180.0,,,150.0,
1694,150.0,,,40.0,95.0
1695,94.0,,,45.0,
1696,149.0,,,79.0,
1697,750.0,,,300.0,2000.0
1698,68.0,,,,500.0
1699,155.0,,,,
1700,40.0,,,,
1701,109.0,,,75.0,200.0
1702,139.0,,,129.0,
1703,279.0,,,120.0,
1704,130.0,830.0,2500.0,60.0,
1705,300.0,,,50.0,
1706,65.0,,,,
1707,95.0,,,70.0,200.0
1708,75.0,,,,
1709,400.0,,,100.0,1000.0
1710,25.0,,,10.0,
1711,135.0,,,65.0,
1712,125.0,,,125.0,100.0
1713,159.0,,,80.0,
1714,95.0,,,,
1715,160.0,975.0,3500.0,60.0,300.0
1716,120.0,,,30.0,300.0
1717,30.0,,,15.0,
1718,500.0,,,,
1719,160.0,,,65.0,100.0
1720,125.0,800.0,2400.0,100.0,
1721,169.0,,,75.0,400.0
1722,70.0,,,7.0,
1723,200.0,,,,
1724,147.0,945.0,3747.0,25.0,125.0
1725,177.0,1260.0,4800.0,120.0,350.0
1726,900.0,6999.0,,350.0,2000.0
1727,45.0,300.0,1150.0,20.0,
1728,200.0,1250.0,,50.0,500.0
1729,100.0,,,25.0,100.0
1730,350.0,,,100.0,500.0
1731,139.0,,,100.0,400.0
1732,70.0,500.0,1900.0,20.0,
1733,100.0,,,,
1734,70.0,,,100.0,100.0
1735,75.0,,,15.0,
1736,89.0,475.0,1795.0,45.0,
1737,130.0,730.0,2500.0,40.0,
1738,145.0,,,99.0,250.0
1739,175.0,,,,250.0
1740,80.0,575.0,1800.0,95.0,
1741,70.0,626.0,2306.0,10.0,150.0
1742,1700.0,,,,4000.0
1743,99.0,700.0,2500.0,50.0,
1744,120.0,,,,95.0
1745,129.0,,,150.0,500.0
1746,29.0,,,10.0,
1747,125.0,,,95.0,
1748,165.0,945.0,3200.0,,
1749,75.0,,,,
1750,150.0,,,75.0,200.0
1751,95.0,,,100.0,1000.0
1752,138.0,899.0,3599.0,80.0,200.0
1753,89.0,,2500.0,60.0,250.0
1754,90.0,,,55.0,
1755,129.0,840.0,,50.0,150.0
1756,103.0,585.0,2150.0,50.0,250.0
1757,20.0,,,15.0,
1758,80.0,,,40.0,119.0
1759,59.0,,,,150.0
1760,129.0,1050.0,2500.0,,150.0
1761,155.0,,,80.0,100.0
1762,300.0,,,,
1763,149.0,,,,
1764,260.0,,,,
1765,499.0,,,150.0,450.0
1766,220.0,,,135.0,750.0
1767,179.0,,,129.0,
1768,59.0,844.0,3269.0,75.0,
1769,92.0,,,,
1770,125.0,,,,
1771,158.0,,,60.0,250.0
1772,249.0,,,100.0,1000.0
1773,299.0,1600.0,6000.0,180.0,500.0
1774,120.0,,,35.0,
1775,184.0,1260.0,4800.0,125.0,450.0
1776,85.0,,,95.0,750.0
1777,97.0,,,15.0,
1778,114.0,,,80.0,300.0
1779,75.0,,,60.0,250.0
1780,95.0,,,105.0,
1781,70.0,325.0,1300.0,30.0,
1782,68.0,,,45.0,500.0
1783,100.0,,,60.0,
