availability_id,availability_30,availability_60,availability_90,availability_365
26288,0,0,0,122
26289,30,60,90,365
26290,6,14,37,309
26291,28,35,42,42
26292,17,26,35,145
26293,5,16,16,107
26294,30,60,90,365
26295,0,0,0,0
26296,21,51,81,356
26297,0,0,0,96
26298,0,8,16,31
26299,8,36,61,182
26300,27,53,53,267
26301,6,16,41,127
26302,3,30,60,60
26303,0,27,57,332
26304,26,56,86,147
26305,0,0,0,0
26306,12,12,14,289
26307,4,7,7,7
26308,6,6,10,210
26309,21,51,78,353
26310,28,58,88,178
26311,30,60,90,365
26312,0,0,0,0
26313,0,0,0,0
26314,15,43,66,336
26315,30,60,90,365
26316,8,12,18,266
26317,8,20,50,94
26318,18,25,42,116
26319,9,27,45,289
26320,0,0,0,0
26321,13,42,65,96
26322,9,15,26,271
26323,17,47,72,339
26324,0,0,0,106
26325,1,31,61,61
26326,30,60,90,365
26327,25,55,85,85
26328,21,51,81,356
26329,0,14,28,290
26330,0,0,0,0
26331,22,39,69,344
26332,5,5,5,15
26333,25,55,85,85
26334,0,0,10,69
26335,3,19,49,324
26336,4,4,4,4
26337,30,60,90,365
26338,9,14,18,274
26339,0,1,1,276
26340,0,0,0,0
26341,0,0,0,0
26342,4,4,4,4
26343,10,28,50,316
26344,19,36,59,146
26345,0,0,0,116
26346,16,46,70,163
26347,19,49,57,57
26348,8,20,20,241
26349,15,32,62,62
26350,23,53,53,53
26351,24,49,79,354
26352,19,45,69,311
26353,20,50,80,355
26354,9,22,32,32
26355,15,40,64,241
26356,27,57,87,87
26357,1,1,1,32
26358,6,6,6,6
26359,28,58,88,88
26360,30,60,90,365
26361,9,23,53,165
26362,20,22,44,44
26363,12,42,72,347
26364,0,0,0,0
26365,6,9,12,226
26366,28,58,88,363
26367,19,49,79,111
26368,28,47,77,352
26369,0,0,0,63
26370,29,57,87,87
26371,13,29,40,292
26372,29,59,89,364
26373,30,60,90,90
26374,30,60,90,365
26375,14,32,55,304
26376,23,53,83,166
26377,5,22,42,218
26378,21,34,42,42
26379,0,0,11,23
26380,0,0,0,0
26381,29,46,46,294
26382,30,60,90,365
26383,30,60,90,365
26384,30,60,90,359
26385,15,45,75,204
26386,11,34,42,292
26387,30,60,90,365
26388,19,49,79,354
26389,29,59,89,179
26390,18,48,78,353
26391,20,40,56,329
26392,0,0,0,0
26393,8,38,68,130
26394,0,0,0,0
26395,12,40,70,345
26396,30,60,90,365
26397,19,49,79,354
26398,23,48,78,78
26399,30,60,90,365
26400,21,51,81,234
26401,28,58,88,363
26402,0,10,18,70
26403,9,34,64,334
26404,0,0,0,0
26405,1,1,5,70
26406,12,32,42,300
26407,29,59,89,364
26408,9,14,26,26
26409,27,57,87,87
26410,27,57,83,116
26411,0,0,0,0
26412,3,9,13,256
26413,0,0,0,0
26414,26,56,84,359
26415,30,60,90,90
26416,15,45,75,165
26417,0,0,0,214
26418,12,12,12,12
26419,18,41,64,93
26420,30,43,68,328
26421,0,8,9,284
26422,22,52,82,357
26423,18,18,18,281
26424,19,37,55,309
26425,9,35,65,96
26426,0,0,0,0
26427,0,0,0,119
26428,4,4,4,55
26429,0,1,1,91
26430,30,60,90,365
26431,18,42,54,93
26432,11,29,44,114
26433,29,59,89,89
26434,3,5,13,152
26435,0,0,2,2
26436,0,0,0,0
26437,6,36,66,341
26438,0,0,0,0
26439,23,53,83,83
26440,1,1,1,1
26441,0,0,0,0
26442,0,0,0,0
26443,0,0,23,23
26444,12,42,72,72
26445,25,50,77,82
26446,12,38,68,343
26447,28,58,88,363
26448,12,27,27,149
26449,18,29,49,295
26450,23,41,71,71
26451,0,0,0,0
26452,4,8,8,9
26453,11,11,23,145
26454,29,59,89,364
26455,30,60,90,90
26456,25,55,85,360
26457,28,54,84,189
26458,0,0,0,0
26459,21,51,81,81
26460,7,26,53,143
26461,30,60,90,365
26462,29,59,89,89
26463,21,51,81,356
26464,0,0,0,136
26465,30,60,90,365
26466,7,21,44,312
26467,0,28,58,333
26468,30,60,90,365
26469,5,14,38,38
26470,7,24,36,270
26471,8,23,41,316
26472,26,44,65,324
26473,16,34,60,331
26474,14,44,52,213
26475,19,46,61,326
26476,28,58,88,363
26477,30,60,90,365
26478,0,0,0,0
26479,0,3,26,49
26480,29,59,89,364
26481,15,40,70,70
26482,27,57,87,177
26483,29,59,89,364
26484,16,41,61,328
26485,3,6,11,232
26486,26,56,86,361
26487,30,60,90,365
26488,6,12,24,244
26489,19,40,47,92
26490,16,42,66,338
26491,23,33,55,326
26492,17,42,72,347
26493,16,25,36,295
26494,0,0,0,0
26495,30,60,90,90
26496,0,0,0,245
26497,8,24,43,133
26498,30,60,90,365
26499,0,0,0,0
26500,10,38,60,121
26501,30,60,90,365
26502,0,1,3,26
26503,0,0,0,0
26504,2,2,2,2
26505,0,0,0,0
26506,19,49,79,333
26507,18,46,75,165
26508,23,49,79,169
26509,30,60,90,365
26510,30,60,90,365
26511,5,7,22,297
26512,2,2,2,71
26513,0,0,0,0
26514,11,41,71,346
26515,0,10,33,42
26516,29,59,89,364
26517,0,0,0,151
26518,11,18,32,261
26519,0,0,0,0
26520,28,57,67,67
26521,22,52,82,162
26522,17,23,24,262
26523,0,0,0,0
26524,29,59,89,364
26525,19,44,74,349
26526,9,39,69,344
26527,14,44,72,157
26528,25,46,69,166
26529,5,35,65,65
26530,30,59,60,116
26531,0,3,33,124
26532,0,11,25,286
26533,3,26,41,304
26534,28,58,88,363
26535,1,10,10,226
26536,16,33,63,63
26537,12,15,24,226
26538,0,4,8,35
26539,0,0,0,257
26540,0,1,1,1
26541,13,31,57,57
26542,3,3,12,90
26543,29,59,89,364
26544,0,0,0,0
26545,15,29,38,38
26546,25,52,82,357
26547,11,39,58,80
26548,1,30,30,30
26549,21,51,81,81
26550,29,59,89,364
26551,0,0,0,0
26552,0,22,52,142
26553,30,60,90,365
26554,30,57,84,174
26555,29,59,86,361
26556,0,0,0,0
26557,12,40,70,148
26558,6,12,25,248
26559,15,40,70,70
26560,28,58,88,174
26561,2,32,62,337
26562,15,26,40,305
26563,0,4,27,89
26564,4,27,50,323
26565,8,38,64,320
26566,3,13,17,241
26567,19,42,72,162
26568,4,4,4,4
26569,0,0,0,0
26570,2,32,62,337
26571,26,51,51,295
26572,11,25,51,161
26573,23,53,83,345
26574,7,14,29,287
26575,29,59,89,179
26576,15,31,52,315
26577,0,0,0,0
26578,0,1,31,306
26579,7,24,25,25
26580,9,18,37,298
26581,26,52,82,234
26582,29,59,89,364
26583,13,28,39,294
26584,0,0,0,0
26585,2,9,10,278
26586,30,60,90,365
26587,5,16,36,269
26588,4,12,24,288
26589,25,55,81,349
26590,30,60,90,365
26591,27,57,87,358
26592,0,21,51,273
26593,18,48,75,87
26594,30,60,90,360
26595,26,54,84,215
26596,30,60,90,365
26597,19,33,55,323
26598,18,42,70,70
26599,28,58,88,363
26600,30,60,60,60
26601,6,27,47,129
26602,0,0,0,0
26603,0,0,1,276
26604,0,1,31,306
26605,11,11,11,11
26606,30,56,78,78
26607,7,8,10,224
26608,4,13,23,266
26609,18,48,78,167
26610,0,0,0,0
26611,11,11,11,11
26612,13,33,52,327
26613,30,60,90,151
26614,0,0,0,244
26615,0,7,7,7
26616,23,42,67,326
26617,0,0,0,0
26618,17,43,65,118
26619,20,48,78,353
26620,6,6,6,6
26621,10,26,36,275
26622,0,0,0,0
26623,6,10,11,11
26624,0,2,32,32
26625,24,54,84,270
26626,24,54,84,359
26627,0,0,0,31
26628,10,40,70,160
26629,8,29,59,141
26630,19,49,79,140
26631,28,58,88,177
26632,22,50,69,159
26633,8,13,35,246
26634,29,59,89,364
26635,18,47,77,77
26636,20,41,60,139
26637,20,39,57,320
26638,27,57,87,183
26639,20,40,60,330
26640,23,37,54,325
26641,0,0,0,0
26642,15,41,41,41
26643,19,49,76,351
26644,15,45,75,167
26645,16,41,71,346
26646,26,56,86,361
26647,19,42,63,262
26648,18,48,78,353
26649,3,3,16,32
26650,19,40,67,156
26651,30,60,90,333
26652,30,60,90,333
26653,18,48,49,217
26654,8,19,41,120
26655,0,0,0,88
26656,3,6,17,68
26657,0,22,52,327
26658,8,29,29,217
26659,2,7,7,7
26660,20,48,78,353
26661,0,0,0,0
26662,1,29,45,320
26663,24,54,84,215
26664,21,49,76,346
26665,3,11,23,23
26666,29,59,89,89
26667,0,0,0,0
26668,23,50,77,167
26669,0,0,9,9
26670,25,55,85,360
26671,30,60,90,365
26672,13,13,34,95
26673,30,60,90,365
26674,15,16,23,96
26675,22,52,82,82
26676,9,13,20,278
26677,0,0,0,0
26678,11,33,60,333
26679,28,57,57,57
26680,5,20,38,285
26681,12,24,29,84
26682,11,36,66,156
26683,8,18,28,280
26684,30,60,90,365
26685,8,17,35,113
26686,0,0,0,0
26687,9,32,38,306
26688,0,0,0,0
26689,28,54,84,359
26690,0,18,45,45
26691,3,4,4,201
26692,0,0,0,152
26693,18,41,71,102
26694,30,60,90,365
26695,6,34,64,339
26696,8,20,44,319
26697,18,48,78,162
26698,5,11,33,33
26699,26,56,86,86
26700,0,0,0,0
26701,18,48,78,353
26702,24,54,69,338
26703,5,22,47,127
26704,0,0,0,0
26705,30,46,54,146
26706,30,60,90,365
26707,10,29,49,318
26708,29,36,66,341
26709,1,12,25,269
26710,0,0,0,4
26711,10,10,14,140
26712,20,50,80,80
26713,11,32,32,240
26714,23,47,77,165
26715,4,25,50,318
26716,19,49,79,169
26717,0,11,41,316
26718,0,0,0,29
26719,0,0,0,0
26720,30,60,90,365
26721,0,0,29,29
26722,0,0,0,0
26723,0,0,0,0
26724,30,60,90,365
26725,12,16,27,288
26726,0,0,0,0
26727,30,60,90,365
26728,30,55,84,84
26729,29,59,89,364
26730,11,25,55,330
26731,0,0,9,76
26732,21,51,81,81
26733,0,0,0,0
26734,0,0,0,214
26735,0,17,43,236
26736,0,0,0,123
26737,10,28,52,315
26738,19,49,73,158
26739,27,57,83,173
26740,22,48,75,350
26741,30,60,86,361
26742,13,43,73,348
26743,11,19,25,272
26744,8,25,55,55
26745,13,17,26,266
26746,1,31,61,336
26747,1,3,4,254
26748,26,56,86,361
26749,23,53,83,331
26750,0,7,30,60
26751,0,22,49,289
26752,0,0,0,206
26753,14,30,48,200
26754,28,58,88,363
26755,22,52,82,357
26756,30,60,90,365
26757,23,31,35,52
26758,9,28,47,312
26759,0,13,38,307
26760,0,0,0,9
26761,21,28,46,296
26762,0,1,3,156
26763,13,40,70,160
26764,19,49,79,347
26765,0,4,10,45
26766,27,44,44,79
26767,0,0,0,244
26768,4,4,4,4
26769,26,41,64,167
26770,24,47,77,352
26771,30,60,87,362
26772,2,2,2,2
26773,30,59,77,343
26774,6,36,65,65
26775,7,16,23,275
26776,0,14,44,240
26777,23,30,30,93
26778,22,47,71,71
26779,30,60,90,365
26780,8,12,28,290
26781,28,58,88,363
26782,0,0,0,0
26783,12,12,12,226
26784,12,30,51,315
26785,3,26,56,175
26786,28,46,47,300
26787,30,60,90,180
26788,0,0,0,0
26789,0,21,51,51
26790,12,39,56,320
26791,8,38,68,343
26792,30,60,90,180
26793,29,59,89,364
26794,23,50,69,331
26795,30,60,90,365
26796,29,29,29,273
26797,15,18,24,24
26798,29,59,89,364
26799,12,36,66,341
26800,10,33,61,209
26801,0,0,0,0
26802,8,34,47,277
26803,10,34,51,314
26804,30,60,90,179
26805,0,0,0,0
26806,0,0,0,0
26807,14,27,44,316
26808,28,58,88,363
26809,0,0,0,200
26810,22,52,60,60
26811,0,0,0,0
26812,0,0,0,0
26813,0,0,0,0
26814,23,48,75,152
26815,0,0,0,0
26816,11,34,64,148
26817,0,0,0,8
26818,24,30,30,119
26819,30,60,90,365
26820,11,18,26,272
26821,4,4,4,4
26822,25,52,79,354
26823,12,39,66,324
26824,0,0,0,0
26825,0,0,0,63
26826,30,60,89,89
26827,1,4,15,253
26828,17,36,36,256
26829,0,0,0,0
26830,17,37,63,153
26831,18,18,18,18
26832,0,0,0,0
26833,28,49,70,70
26834,21,51,74,347
26835,9,22,49,51
26836,20,27,29,151
26837,3,15,31,276
26838,2,22,41,303
26839,30,60,90,365
26840,0,1,18,18
26841,4,10,21,76
26842,13,37,50,313
26843,11,31,57,221
26844,0,13,27,270
26845,17,25,28,282
26846,29,59,89,364
26847,0,0,0,0
26848,0,0,0,0
26849,7,19,26,272
26850,26,56,86,361
26851,1,1,4,10
26852,30,60,90,365
26853,20,27,53,53
26854,29,59,89,364
26855,30,60,90,365
26856,0,0,0,0
26857,0,0,0,0
26858,6,6,6,69
26859,14,40,64,339
26860,0,0,0,0
26861,1,31,61,336
26862,0,12,42,42
26863,26,56,86,361
26864,0,0,0,0
26865,8,29,44,292
26866,12,42,72,258
26867,12,33,58,328
26868,19,35,65,340
26869,20,50,71,346
26870,25,52,82,357
26871,12,21,32,101
26872,3,3,3,39
26873,28,58,88,363
26874,0,0,0,0
26875,4,34,64,339
26876,5,6,6,6
26877,21,21,21,21
26878,30,51,81,356
26879,30,60,90,365
26880,27,57,87,362
26881,0,0,0,0
26882,3,10,28,268
26883,13,42,63,338
26884,28,57,84,89
26885,24,54,84,176
26886,7,22,52,52
26887,0,0,0,0
26888,23,53,83,358
26889,27,57,87,362
26890,0,30,60,150
26891,29,59,89,179
26892,21,50,50,50
26893,30,60,90,365
26894,0,0,0,0
26895,0,0,0,0
26896,5,5,6,6
26897,30,60,90,365
26898,0,0,0,0
26899,30,60,90,365
26900,5,35,65,155
26901,25,55,85,85
26902,0,0,0,0
26903,19,44,74,335
26904,4,8,23,295
26905,30,60,90,365
26906,0,0,0,0
26907,0,0,0,0
26908,15,30,59,327
26909,0,5,23,127
26910,0,0,0,0
26911,0,0,0,122
26912,30,60,90,365
26913,24,25,55,330
26914,0,0,0,0
26915,30,60,86,358
26916,30,60,90,365
26917,8,27,37,46
26918,0,0,0,0
26919,0,0,0,0
26920,30,60,90,365
26921,0,0,0,0
26922,3,32,62,302
26923,3,3,9,148
26924,30,60,90,365
26925,27,57,87,177
26926,28,58,88,118
26927,30,59,89,89
26928,4,5,11,84
26929,5,11,21,265
26930,16,39,64,334
26931,11,19,44,133
26932,9,23,32,32
26933,0,19,21,21
26934,3,3,3,3
26935,11,25,26,255
26936,0,0,0,214
26937,4,22,36,292
26938,8,14,22,276
26939,10,26,50,325
26940,4,25,55,324
26941,11,40,50,302
26942,29,59,89,89
26943,19,49,79,110
26944,30,60,90,365
26945,9,21,32,113
26946,29,59,89,179
26947,7,24,37,295
26948,14,35,57,312
26949,24,31,31,31
26950,0,0,0,0
26951,14,44,74,74
26952,0,0,27,27
26953,8,24,44,309
26954,12,39,69,252
26955,0,0,0,0
26956,30,60,90,365
26957,0,2,32,32
26958,0,0,0,0
26959,18,18,18,81
26960,9,9,12,252
26961,0,0,0,214
26962,17,26,56,56
26963,22,22,24,260
26964,1,1,1,1
26965,21,38,41,303
26966,22,35,42,49
26967,4,6,13,13
26968,0,0,0,0
26969,22,48,70,334
26970,9,12,12,32
26971,17,40,65,340
26972,24,54,84,359
26973,30,60,90,365
26974,4,9,13,14
26975,30,60,90,365
26976,13,25,40,274
26977,0,0,0,122
26978,8,31,49,54
26979,6,22,42,148
26980,0,10,23,41
26981,15,38,68,343
26982,30,60,90,365
26983,6,20,41,261
26984,19,42,72,72
26985,29,59,89,179
26986,8,29,57,332
26987,17,47,77,167
26988,23,53,83,358
26989,6,12,33,282
26990,0,0,0,0
26991,15,20,30,281
26992,17,46,68,209
26993,0,5,35,135
26994,17,42,65,152
26995,20,33,48,290
26996,15,45,75,350
26997,22,48,78,350
26998,25,55,85,360
26999,21,51,81,141
27000,23,53,83,358
27001,0,2,10,252
27002,24,54,84,84
27003,0,0,0,0
27004,30,60,90,365
27005,16,37,67,342
27006,0,7,7,7
27007,28,58,88,363
27008,0,8,36,36
27009,21,46,74,342
27010,0,0,0,0
27011,28,58,88,363
27012,13,20,35,202
27013,23,47,72,336
27014,28,45,47,137
27015,17,26,44,80
27016,2,20,50,140
27017,0,0,0,0
27018,7,37,67,157
27019,0,0,0,0
27020,1,1,1,2
27021,0,2,6,134
27022,0,1,26,241
27023,16,35,55,310
27024,4,16,35,188
27025,13,41,70,345
27026,15,35,54,303
27027,0,0,0,0
27028,29,59,89,364
27029,15,28,31,64
27030,23,49,79,354
27031,9,21,43,257
27032,15,15,15,15
27033,28,58,88,149
27034,20,40,66,129
27035,7,11,16,268
27036,0,0,0,0
27037,0,0,0,122
27038,3,3,4,4
27039,25,55,73,348
27040,18,47,57,332
27041,0,0,0,0
27042,8,8,8,8
27043,24,52,75,287
27044,29,59,89,364
27045,0,27,57,63
27046,0,0,0,257
27047,1,3,7,213
27048,0,0,0,0
27049,3,31,61,336
27050,0,0,0,31
27051,8,28,44,293
27052,17,35,65,65
27053,17,47,74,336
27054,0,0,0,122
27055,0,0,0,0
27056,13,20,32,102
27057,1,5,13,235
27058,16,44,74,349
27059,2,2,13,73
27060,4,16,30,246
27061,10,38,68,68
27062,21,48,59,322
27063,9,23,24,137
27064,10,20,21,262
27065,0,0,0,0
27066,7,24,41,198
27067,5,5,5,5
27068,7,11,18,258
27069,30,60,90,358
27070,21,33,48,48
27071,2,15,29,174
27072,30,60,90,365
27073,16,33,58,323
27074,0,0,0,0
27075,27,57,87,179
27076,3,3,33,33
27077,5,35,65,65
27078,0,0,0,0
27079,4,16,36,271
27080,27,57,87,87
27081,0,0,0,214
27082,11,16,42,256
27083,17,40,70,160
27084,0,0,0,0
27085,19,31,61,61
27086,16,46,76,76
27087,27,27,27,101
27088,0,0,0,0
27089,8,11,17,17
27090,29,57,87,362
27091,0,0,0,0
27092,30,60,90,90
27093,0,0,0,0
27094,21,51,81,142
27095,10,33,37,261
27096,19,47,77,77
27097,0,0,0,0
27098,7,8,8,157
27099,25,55,71,203
27100,13,35,52,139
27101,22,40,70,341
27102,12,21,28,263
27103,8,26,42,308
27104,30,60,90,365
27105,9,25,36,298
27106,11,30,43,116
27107,0,0,0,0
27108,25,52,82,172
27109,0,0,0,0
27110,30,60,90,365
27111,29,59,89,364
27112,13,30,36,295
27113,0,27,33,270
27114,0,0,0,116
27115,14,42,72,347
27116,28,58,84,342
27117,0,0,0,217
27118,10,10,28,28
27119,14,26,46,311
27120,25,55,85,360
27121,8,22,42,185
27122,29,59,89,364
27123,9,15,45,45
27124,23,48,78,343
27125,24,54,84,359
27126,29,48,78,353
27127,2,4,6,163
27128,21,51,70,70
27129,0,0,0,196
27130,21,46,73,348
27131,3,14,23,263
27132,15,30,41,300
27133,7,7,7,222
27134,1,1,1,257
27135,0,0,0,122
27136,16,37,67,342
27137,0,0,0,0
27138,0,0,0,213
27139,13,26,45,125
27140,8,26,56,331
27141,0,0,0,234
27142,1,20,50,172
27143,17,36,58,141
27144,24,54,78,353
27145,19,49,64,331
27146,0,0,0,0
27147,0,0,0,0
27148,30,60,90,347
27149,15,42,69,344
27150,30,60,90,365
27151,0,5,8,242
27152,6,24,46,46
27153,3,33,63,162
27154,25,55,85,360
27155,16,34,34,256
27156,0,28,58,58
27157,7,8,9,260
27158,8,38,68,70
27159,11,22,30,110
27160,17,42,69,332
27161,24,46,65,338
27162,11,24,33,115
27163,1,3,8,189
27164,26,56,86,361
27165,0,0,0,0
27166,21,51,81,356
27167,2,14,24,94
27168,4,10,19,289
27169,11,14,14,278
27170,6,8,8,8
27171,11,20,23,262
27172,0,22,52,312
27173,7,25,28,34
27174,29,59,89,364
27175,2,3,3,98
27176,14,18,24,287
27177,13,33,54,322
27178,14,32,62,108
27179,6,34,64,223
27180,8,23,35,281
27181,23,46,65,332
27182,11,19,33,306
27183,6,12,23,281
27184,18,48,78,78
27185,10,40,70,334
27186,11,36,64,323
27187,18,48,78,353
27188,0,0,12,254
27189,30,48,69,328
27190,7,12,24,223
27191,0,0,0,0
27192,30,37,37,285
27193,3,3,10,249
27194,0,12,42,42
27195,30,60,90,365
27196,14,40,60,316
27197,19,48,70,342
27198,1,31,52,73
27199,21,46,61,331
27200,0,0,0,0
27201,4,13,27,77
27202,9,29,59,64
27203,8,12,12,260
27204,6,12,39,307
27205,0,0,0,0
27206,28,50,80,170
27207,10,26,38,275
27208,0,0,0,0
27209,1,20,50,50
27210,19,46,46,46
27211,30,60,85,182
27212,0,0,0,0
27213,16,36,66,338
27214,29,59,89,89
27215,0,0,0,49
27216,24,54,84,359
27217,4,13,19,93
27218,12,12,12,12
27219,11,19,28,85
27220,27,57,87,362
27221,15,45,75,75
27222,0,0,0,0
27223,30,60,90,365
27224,0,0,0,0
27225,17,44,64,153
27226,7,37,60,321
27227,9,24,36,302
27228,0,0,0,0
27229,28,58,88,363
27230,3,10,17,277
27231,12,32,62,145
27232,11,20,45,125
27233,6,11,25,90
27234,1,22,36,108
27235,0,0,0,0
27236,11,26,52,297
27237,14,32,62,334
27238,0,0,28,28
27239,17,43,70,157
27240,12,39,67,67
27241,11,31,44,124
27242,30,60,90,365
27243,24,54,84,355
27244,23,42,53,101
27245,4,9,14,237
27246,21,51,81,356
27247,30,60,76,347
27248,0,0,0,0
27249,18,48,78,353
27250,0,0,23,23
27251,0,0,0,242
27252,27,57,87,362
27253,17,35,48,299
27254,26,56,86,361
27255,26,53,79,169
27256,19,29,50,312
27257,28,58,88,363
27258,13,27,37,275
27259,0,25,55,207
27260,22,52,82,82
27261,18,48,78,168
27262,15,41,65,340
27263,29,59,89,89
27264,14,32,62,337
27265,0,0,0,0
27266,0,0,23,298
27267,5,22,22,22
27268,8,18,40,281
27269,0,0,0,0
27270,1,1,1,1
27271,9,27,43,302
27272,0,0,0,0
27273,26,56,86,86
27274,13,30,44,77
27275,26,56,86,361
27276,9,28,53,84
27277,28,58,88,363
27278,0,0,0,0
27279,0,0,0,0
27280,30,60,90,365
27281,24,54,84,84
27282,9,9,9,9
27283,0,0,0,121
27284,0,0,0,0
27285,19,49,53,307
27286,7,23,50,110
27287,7,29,59,334
27288,30,60,90,365
27289,0,0,0,0
27290,11,33,46,296
27291,6,26,46,303
27292,22,52,82,357
27293,28,58,88,363
27294,30,60,90,365
27295,0,0,0,214
27296,7,37,67,67
27297,5,19,41,299
27298,11,11,11,11
27299,0,0,0,25
27300,0,0,0,32
27301,18,43,71,346
27302,22,52,82,82
27303,17,47,77,167
27304,21,49,77,182
27305,5,18,37,37
27306,12,26,39,86
27307,5,6,36,243
27308,30,60,90,122
27309,19,44,56,143
27310,0,0,0,0
27311,0,9,39,314
27312,1,9,10,33
27313,19,49,79,347
27314,16,46,76,76
27315,28,58,88,363
27316,25,53,83,356
27317,3,14,41,41
27318,30,60,90,365
27319,9,9,9,9
27320,10,33,58,310
27321,5,5,5,20
27322,29,59,89,179
27323,6,6,12,12
27324,17,38,65,328
27325,27,57,87,87
27326,14,20,38,307
27327,22,44,64,334
27328,0,0,0,88
27329,13,13,13,227
27330,10,37,60,313
27331,12,37,67,157
27332,9,9,14,272
27333,0,0,0,0
27334,30,60,90,365
27335,16,31,43,305
27336,26,52,71,161
27337,17,44,68,328
27338,22,52,82,353
27339,0,0,7,123
27340,17,38,60,320
27341,0,0,0,0
27342,5,15,20,272
27343,30,60,88,363
27344,4,6,9,234
27345,6,6,16,268
27346,23,53,83,83
27347,18,31,59,332
27348,19,49,79,79
27349,12,20,45,45
27350,16,22,22,22
27351,28,45,52,52
27352,5,33,63,338
27353,0,0,0,2
27354,3,21,42,132
27355,22,38,50,317
27356,0,0,29,291
27357,30,60,90,365
27358,0,0,0,122
27359,2,25,40,292
27360,0,0,0,0
27361,14,44,74,349
27362,4,16,17,108
27363,10,23,38,115
27364,1,31,61,336
27365,12,42,72,347
27366,0,0,0,0
27367,2,5,35,305
27368,2,9,11,245
27369,0,0,0,54
27370,20,20,22,22
27371,30,60,90,365
27372,0,0,0,0
27373,29,59,89,89
27374,17,44,44,166
27375,27,53,66,337
27376,12,37,62,337
27377,18,33,48,304
27378,29,59,89,179
27379,11,26,26,26
27380,30,60,90,365
27381,30,60,90,365
27382,3,3,3,3
27383,29,59,89,364
27384,0,0,28,303
27385,0,0,0,211
27386,4,16,33,71
27387,17,28,36,304
27388,18,48,52,52
27389,0,0,0,215
27390,4,20,34,280
27391,12,28,40,275
27392,9,24,44,128
27393,0,0,0,0
27394,10,10,10,217
27395,29,59,89,364
27396,6,18,18,85
27397,0,0,0,60
27398,12,42,72,162
27399,7,25,54,141
27400,0,0,0,0
27401,2,32,62,215
27402,0,0,13,13
27403,11,36,66,341
27404,19,49,79,354
27405,14,14,14,14
27406,21,50,73,336
27407,4,16,30,58
27408,14,44,74,164
27409,29,59,89,364
27410,0,8,8,235
27411,21,51,81,356
27412,17,45,66,310
27413,0,0,0,133
27414,21,51,81,356
27415,0,0,0,22
27416,29,36,43,43
27417,0,1,26,109
27418,5,13,22,102
27419,0,0,0,0
27420,23,30,30,270
27421,0,6,17,153
27422,7,28,50,324
27423,0,0,0,0
27424,26,54,84,356
27425,28,58,88,363
27426,30,60,90,365
27427,0,0,0,0
27428,29,57,87,138
27429,29,59,89,364
27430,11,20,33,276
27431,13,40,70,345
27432,10,40,61,336
27433,17,42,56,231
27434,0,0,0,0
27435,28,45,52,52
27436,0,0,0,0
27437,3,21,28,278
27438,30,60,90,365
27439,0,27,57,294
27440,30,60,90,358
27441,17,47,77,352
27442,5,8,13,174
27443,27,57,87,87
27444,0,0,13,13
27445,0,0,0,0
27446,27,49,74,349
27447,0,0,0,45
27448,12,21,50,309
27449,2,20,31,305
27450,12,12,12,18
27451,22,50,73,344
27452,26,56,86,361
27453,1,30,30,62
27454,9,27,57,216
27455,19,40,68,343
27456,5,33,63,338
27457,0,0,0,0
27458,20,23,23,103
27459,11,41,58,326
27460,3,13,16,209
27461,15,22,26,26
27462,21,50,50,110
27463,20,44,46,321
27464,29,29,29,29
27465,28,58,88,363
27466,22,43,65,330
27467,10,19,45,295
27468,0,12,36,94
27469,24,54,84,145
27470,9,15,20,89
27471,5,10,23,266
27472,0,19,35,35
27473,10,17,22,256
27474,29,59,89,89
27475,9,24,32,298
27476,0,0,0,0
27477,26,56,86,361
27478,0,0,0,0
27479,14,26,35,207
27480,7,25,55,330
27481,11,15,37,290
27482,15,30,44,308
27483,30,60,90,365
27484,30,60,90,365
27485,13,33,33,287
27486,8,18,24,116
27487,0,0,0,272
27488,15,45,75,350
27489,19,49,79,79
27490,28,58,88,363
27491,8,23,30,267
27492,26,56,86,358
27493,21,27,49,135
27494,26,56,86,86
27495,6,24,51,128
27496,16,39,69,130
27497,0,0,0,0
27498,13,37,64,207
27499,8,8,8,8
27500,0,0,0,0
27501,14,44,69,338
27502,0,0,0,0
27503,20,50,80,80
27504,21,29,44,256
27505,27,57,87,362
27506,13,37,67,128
27507,12,42,72,314
27508,22,43,73,163
27509,21,22,30,283
27510,13,27,40,159
27511,11,34,52,327
27512,3,9,19,282
27513,8,10,14,250
27514,7,7,25,25
27515,14,38,61,100
27516,29,59,89,179
27517,10,38,68,343
27518,0,0,0,0
27519,6,16,29,106
27520,20,22,22,96
27521,26,56,86,86
27522,0,0,0,39
27523,30,60,90,365
27524,2,8,17,53
27525,5,8,10,10
27526,0,20,50,60
27527,0,0,0,32
27528,9,9,9,279
27529,23,46,71,346
27530,4,24,45,318
27531,24,47,77,261
27532,0,9,24,284
27533,9,35,64,300
27534,0,0,0,0
27535,10,24,25,25
27536,4,27,53,206
27537,30,60,90,365
27538,27,56,57,57
27539,0,14,44,117
27540,19,49,79,354
27541,2,19,47,106
27542,23,53,73,341
27543,0,21,51,204
27544,0,0,7,7
27545,15,26,52,291
27546,17,47,68,342
27547,0,28,58,333
27548,13,36,66,66
27549,2,32,62,215
27550,9,22,36,161
27551,27,57,87,362
27552,8,8,8,8
27553,12,33,48,321
27554,14,33,33,63
27555,9,23,46,46
27556,30,60,90,333
27557,0,8,18,18
